datetime,open,high,low,close,volume
2026-05-15 09:38:00,101.1409175261469,101.5680051193257,101.10790227498102,101.56718085959236,88
2026-05-15 09:39:00,101.56718085959236,101.8676574755092,101.44972256024325,101.8085450951513,82
2026-05-15 09:40:00,101.8085450951513,101.84582865241579,101.61217988793673,101.73754099948239,115
2026-05-15 09:41:00,101.73754099948239,101.91808556195264,101.69014506959465,101.91476290194684,107
2026-05-15 09:42:00,101.91476290194684,102.02664780164501,101.44140372096516,101.6071620192701,87
2026-05-15 09:43:00,101.6071620192701,101.95480839931717,101.52458071471696,101.95475450417516,100
2026-05-15 09:44:00,101.95475450417516,102.15447705706532,101.80971656208135,101.91658803062326,113
2026-05-15 09:45:00,101.91658803062326,102.02118550577494,101.67081531019932,101.75231047143038,93
2026-05-15 09:46:00,101.75231047143038,101.77989740159323,101.41572108481094,101.59674447600395,91
2026-05-15 09:47:00,101.59674447600395,101.73444744045754,101.54491096047283,101.58183016384197,93
2026-05-15 09:48:00,101.58183016384197,101.72739422211423,101.3532909814076,101.48637497718788,91
2026-05-15 09:49:00,101.48637497718788,102.14042578248994,101.41281867932614,102.04234942636782,101
2026-05-15 09:50:00,102.04234942636782,102.17856475153546,101.8011633626583,101.86702471219918,99
2026-05-15 09:51:00,101.86702471219918,101.95375386297822,101.70980697882642,101.87497134330052,109
2026-05-15 09:52:00,101.87497134330052,102.00123386292104,101.77558673323026,101.88180774286799,97
2026-05-15 09:53:00,101.88180774286799,102.05115017025489,101.86239167922442,101.88869876665997,97
2026-05-15 09:54:00,101.88869876665997,101.98691929141036,101.81141609082326,101.90218963366105,100
2026-05-15 09:55:00,101.90218963366105,101.97349056621574,101.60520559532782,101.784790419743,96
2026-05-15 09:56:00,101.784790419743,101.89165200356668,101.4989709857152,101.64272656830931,90
2026-05-15 09:57:00,101.64272656830931,101.8206613449407,101.42103457912413,101.4330774121328,112
2026-05-15 09:58:00,101.4330774121328,101.5105141050202,100.99150954644364,101.071948563693,106
2026-05-15 09:59:00,101.071948563693,101.19556305234232,101.02097317016819,101.12425192102965,89
2026-05-15 10:00:00,101.12425192102965,101.38286923222954,101.07851078478619,101.36239895820407,103
2026-05-15 10:01:00,101.36239895820407,101.37316728189373,101.21802723662145,101.23070292591373,101
2026-05-15 10:02:00,101.23070292591373,101.35994836789266,101.0634870393329,101.09541670492429,105
2026-05-15 10:03:00,101.09541670492429,101.25874402914593,100.94943714279083,101.01887285384548,102
2026-05-15 10:04:00,101.01887285384548,101.14235544326327,100.76326558022903,100.90754787750558,99
2026-05-15 10:05:00,100.90754787750558,101.05043996716186,100.53807892186559,100.5608203237789,97
2026-05-15 10:06:00,100.5608203237789,100.97604749008936,100.37591813358928,100.8892364838516,105
2026-05-15 10:07:00,100.8892364838516,101.14883790891179,100.78405778513756,100.99519550408134,107
2026-05-15 10:08:00,100.99519550408134,101.10980132609869,100.66995226313432,100.82323712804497,87
2026-05-15 10:09:00,100.82323712804497,100.90912201356598,100.75656482555794,100.89491694132025,97
2026-05-15 10:10:00,100.89491694132025,100.92785096521982,100.63466350019897,100.78908293058196,103
2026-05-15 10:11:00,100.78908293058196,100.80729087802793,100.55652934357684,100.73805186122117,101
2026-05-15 10:12:00,100.73805186122117,100.8362408943107,100.71750617560822,100.82576819385035,88
2026-05-15 10:13:00,100.82576819385035,101.12889662651588,100.75103289621534,101.05563536326184,116
2026-05-15 10:14:00,101.05563536326184,101.48597586626383,100.91943408283277,101.42299955958666,91
2026-05-15 10:15:00,101.42299955958666,101.84132649073354,101.23506025947641,101.83643875929873,104
2026-05-15 10:16:00,101.83643875929873,101.90859290380205,101.67630672925881,101.7758091549579,96
2026-05-15 10:17:00,101.7758091549579,101.84855525875679,101.52126271358799,101.6541275773299,87
2026-05-15 10:18:00,101.6541275773299,101.81756008329738,101.57122821610376,101.67834913967457,86
2026-05-15 10:19:00,101.67834913967457,101.7200244502933,101.55392155524055,101.70956893710671,98
2026-05-15 10:20:00,101.70956893710671,101.76710209860765,101.41540860124402,101.53091284379693,95
2026-05-15 10:21:00,101.53091284379693,101.71602266225149,101.19070339975036,101.38019958175936,104
2026-05-15 10:22:00,101.38019958175936,101.64367114028309,101.25414495378183,101.5774502896052,117
2026-05-15 10:23:00,101.5774502896052,102.16279724199053,101.54341506141058,101.97642605478356,95
2026-05-15 10:24:00,101.97642605478356,102.04801434243699,101.81823034809263,101.92116765427672,110
2026-05-15 10:25:00,101.92116765427672,102.03699563871245,101.5712723646373,101.76317213545437,107
2026-05-15 10:26:00,101.76317213545437,101.83847554606895,101.55064052435071,101.69418389869104,105
2026-05-15 10:27:00,101.69418389869104,101.86019097856084,101.39809689103485,101.45207808545707,108
2026-05-15 10:28:00,101.45207808545707,101.59396999899253,101.22157366436457,101.38584907832072,107
2026-05-15 10:29:00,101.38584907832072,101.66123602838978,101.24908567156619,101.48831402625513,103
2026-05-15 10:30:00,101.48831402625513,101.48957188163368,101.38600567509192,101.46856413504165,84
2026-05-15 10:31:00,101.46856413504165,101.80794732119506,101.44944352735952,101.76825851312712,91
2026-05-15 10:32:00,101.76825851312712,101.89386846833712,101.76064184135448,101.80499484815701,108
2026-05-15 10:33:00,101.80499484815701,102.0578611358566,101.60448866854651,101.92217411052816,91
2026-05-15 10:34:00,101.92217411052816,102.04846098727803,101.75838231334082,101.88590170700745,111
2026-05-15 10:35:00,101.88590170700745,102.38644313696898,101.84190265185683,102.20659386317706,95
2026-05-15 10:36:00,102.20659386317706,102.36772088394181,101.85309065036594,101.90771058423714,93
2026-05-15 10:37:00,101.90771058423714,101.96753501821776,101.77678404185339,101.83369466895398,104
2026-05-15 10:38:00,101.83369466895398,101.96331181243094,101.40238052600638,101.54775585945224,115
2026-05-15 10:39:00,101.54775585945224,101.90690605987707,101.48159123955088,101.74849074180304,117
2026-05-15 10:40:00,101.74849074180304,102.14472727180866,101.59464029126455,101.95547638769028,89
2026-05-15 10:41:00,101.95547638769028,102.14886388706157,101.64582261636775,101.82967272121692,99
2026-05-15 10:42:00,101.82967272121692,102.2630945713123,101.71964949094244,102.23361307834031,108
2026-05-15 10:43:00,102.23361307834031,102.34941101843265,102.15416705360387,102.16090834853945,119
2026-05-15 10:44:00,102.16090834853945,102.30966868732718,101.65346402007111,101.82280145641482,83
2026-05-15 10:45:00,101.82280145641482,101.89592137606908,101.6421473423734,101.75430059942498,90
2026-05-15 10:46:00,101.75430059942498,101.99759500363686,101.72385006578463,101.84194187820289,113
2026-05-15 10:47:00,101.84194187820289,102.04046470302661,101.72782103078886,101.78483371741994,102
2026-05-15 10:48:00,101.78483371741994,102.47691465420891,101.73351772655417,102.33650423686454,92
2026-05-15 10:49:00,102.33650423686454,102.73740292894266,102.1945156875794,102.5459259632647,109
2026-05-15 10:50:00,102.5459259632647,103.13948672761829,102.41960487342261,102.97065726796284,95
2026-05-15 10:51:00,102.97065726796284,103.3439526191497,102.78493028204252,103.31206197728791,104
2026-05-15 10:52:00,103.31206197728791,103.38658320970522,102.80619334087882,102.8954019658717,93
2026-05-15 10:53:00,102.8954019658717,102.9816679926451,102.7571825235843,102.80241137110495,102
2026-05-15 10:54:00,102.80241137110495,102.84193525777894,102.09503079548803,102.13136324005936,107
2026-05-15 10:55:00,102.13136324005936,102.26898722153872,101.88645922044029,101.97342511680283,92
2026-05-15 10:56:00,101.97342511680283,102.44193777002705,101.8640019151943,102.2454641166929,99
2026-05-15 10:57:00,102.2454641166929,102.26853683608586,101.96710600718116,102.03920694747106,85
2026-05-15 10:58:00,102.03920694747106,102.22243361704656,101.73478137323234,101.88378128491027,118
2026-05-15 10:59:00,101.88378128491027,102.0384884754705,101.84252952683342,101.96327449674344,118
2026-05-15 11:00:00,101.96327449674344,102.24645090130224,101.8778781930587,102.15532781599546,87
2026-05-15 11:01:00,102.15532781599546,102.25506883805953,101.93220462283773,102.06824712887196,86
2026-05-15 11:02:00,102.06824712887196,102.25258195333,102.00259874553393,102.00578158049557,118
2026-05-15 11:03:00,102.00578158049557,102.35070836481644,101.81143337311244,102.20320204807702,87
2026-05-15 11:04:00,102.20320204807702,102.28139463949341,102.07889443717664,102.26532144598357,97
2026-05-15 11:05:00,102.26532144598357,102.34827542174139,102.16408896575818,102.1955241318386,112
2026-05-15 11:06:00,102.1955241318386,102.44532578527263,102.18097463047627,102.27241699581666,99
2026-05-15 11:07:00,102.27241699581666,102.42813188407915,102.2126794981848,102.29104192342167,122
2026-05-15 11:08:00,102.29104192342167,102.43267547927799,102.18636967637997,102.35335523730744,99
2026-05-15 11:09:00,102.35335523730744,103.02749193184202,102.15474070548262,102.84339129172506,103
2026-05-15 11:10:00,102.84339129172506,102.9744083594631,102.57940024805262,102.7682980447878,111
2026-05-15 11:11:00,102.7682980447878,102.79723570038003,102.6309711491372,102.63559195574487,113
2026-05-15 11:12:00,102.63559195574487,103.05368080168036,102.46839243567989,102.9826984011186,97
2026-05-15 11:13:00,102.9826984011186,103.1017605038488,102.67867953618195,102.80883287842043,92
2026-05-15 11:14:00,102.80883287842043,103.33813088389846,102.60992320733526,103.23185166717447,106
2026-05-15 11:15:00,103.23185166717447,103.36543707656088,103.15693216733469,103.18389083319373,87
2026-05-15 11:16:00,103.18389083319373,103.27928027225576,103.1226608647987,103.20211843123904,103
2026-05-15 11:17:00,103.20211843123904,103.47199068285884,103.16637667480649,103.38324967386208,98
2026-05-15 11:18:00,103.38324967386208,103.88244046692627,103.2632704673542,103.68328952584359,105
2026-05-15 11:19:00,103.68328952584359,104.04540687731223,103.67342916861834,103.93059403096242,89
2026-05-15 11:20:00,103.93059403096242,104.12602682033062,103.67393478607187,103.87996200776313,93
2026-05-15 11:21:00,103.87996200776313,104.0451654016734,103.77225436982805,103.78889729668926,109
2026-05-15 11:22:00,103.78889729668926,103.95508347802647,103.74139812377511,103.87517532441821,102
2026-05-15 11:23:00,103.87517532441821,104.01882498738696,103.82230624693199,103.90865409818379,90
2026-05-15 11:24:00,103.90865409818379,104.080407868207,103.60167593968461,103.74899261954585,104
2026-05-15 11:25:00,103.74899261954585,104.04949449479082,103.65901378703268,103.85093786304905,95
2026-05-15 11:26:00,103.85093786304905,104.2235326579553,103.77970272849069,104.09792694600249,90
2026-05-15 11:27:00,104.09792694600249,104.33994744674582,104.0544804707677,104.1393939345627,101
2026-05-15 11:28:00,104.1393939345627,104.5362474965791,104.11768510757949,104.52904907101446,99
2026-05-15 11:29:00,104.52904907101446,104.69792301154999,104.48437640645659,104.63165429192773,93
2026-05-15 11:30:00,104.63165429192773,104.77890413699886,104.55325377365799,104.59265152003358,105
2026-05-15 11:31:00,104.59265152003358,104.63119917303707,104.46576279767933,104.61772774262289,105
2026-05-15 11:32:00,104.61772774262289,104.74177556697681,104.34205585654871,104.47754091883448,96
2026-05-15 11:33:00,104.47754091883448,104.55143237357471,104.05373726999089,104.21976888766089,108
2026-05-15 11:34:00,104.21976888766089,104.48603578442754,104.19822304659678,104.33858290634723,98
2026-05-15 11:35:00,104.33858290634723,104.33948188531544,104.06897301525213,104.12559738463906,90
2026-05-15 11:36:00,104.12559738463906,104.15755547175083,103.98668538734498,104.03634429203693,86
2026-05-15 11:37:00,104.03634429203693,104.23193027189421,103.9104420942034,104.01414296733559,101
2026-05-15 11:38:00,104.01414296733559,104.15015100576659,103.96953357906203,104.10997248682793,86
2026-05-15 11:39:00,104.10997248682793,104.40581531839106,104.06384693115616,104.22483399715756,84
2026-05-15 11:40:00,104.22483399715756,104.27216836315985,104.2015948160066,104.23835434271014,87
2026-05-15 11:41:00,104.23835434271014,104.32751090769098,103.75096741936486,103.75673081156313,108
2026-05-15 11:42:00,103.75673081156313,103.79522081219876,103.55835938446472,103.70544940401219,94
2026-05-15 11:43:00,103.70544940401219,103.84300462376578,103.37127452437453,103.51303652440454,99
2026-05-15 11:44:00,103.51303652440454,103.69593463063013,103.31578854704817,103.48546222976556,111
2026-05-15 11:45:00,103.48546222976556,103.76056738370994,103.40925099545713,103.73089050839987,103
2026-05-15 11:46:00,103.73089050839987,103.96962286774615,103.5547055338298,103.93061801097447,89
2026-05-15 11:47:00,103.93061801097447,103.99416398184665,103.81453937482745,103.98540108046481,103
2026-05-15 11:48:00,103.98540108046481,104.26363169816811,103.85545458526929,104.1112198302049,118
2026-05-15 11:49:00,104.1112198302049,104.19374475415924,103.67175012517124,103.74049789914493,90
2026-05-15 11:50:00,103.74049789914493,103.82340765971597,103.6988007935734,103.78886124680082,91
2026-05-15 11:51:00,103.78886124680082,104.10026178204156,103.60221941548896,103.94392824329618,89
2026-05-15 11:52:00,103.94392824329618,104.09642557854211,103.60642635917073,103.76833378366622,97
2026-05-15 11:53:00,103.76833378366622,103.9170691150045,103.65410890753056,103.86887294563877,113
2026-05-15 11:54:00,103.86887294563877,103.88938542918744,103.70620386722949,103.77424029898337,102
2026-05-15 11:55:00,103.77424029898337,104.02857101615368,103.62688368871368,104.02263268301006,113
2026-05-15 11:56:00,104.02263268301006,104.4742180889193,103.85828733005003,104.29847469274031,116
2026-05-15 11:57:00,104.29847469274031,104.31129360290763,104.13051602238416,104.16503522041992,109
2026-05-15 11:58:00,104.16503522041992,104.66604144503047,104.05177920684196,104.52959772604484,124
2026-05-15 11:59:00,104.52959772604484,104.71821354676945,104.39618826840757,104.48206364854813,119
2026-05-15 12:00:00,104.48206364854813,105.10111433096333,104.32865646049284,104.99746720985449,109
2026-05-15 12:01:00,104.99746720985449,105.10158130931899,104.75360103012483,104.87399223772582,108
2026-05-15 12:02:00,104.87399223772582,104.965135603048,104.81519749769299,104.88998854327984,88
2026-05-15 12:03:00,104.88998854327984,105.00108096543012,104.88027054504582,104.94348541314876,83
2026-05-15 12:04:00,104.94348541314876,104.97385065873354,104.61709559664347,104.75498767150833,91
2026-05-15 12:05:00,104.75498767150833,104.87749394942558,104.25174743885627,104.32258532668706,102
2026-05-15 12:06:00,104.32258532668706,104.33669363329565,104.01946809405857,104.12302143717729,93
2026-05-15 12:07:00,104.12302143717729,104.41225175413885,104.06342302743535,104.39195227693926,103
2026-05-15 12:08:00,104.39195227693926,104.49416311299606,104.1922599183472,104.30986964165197,82
2026-05-15 12:09:00,104.30986964165197,104.33429937338306,104.16534815509672,104.22834066156416,74
2026-05-15 12:10:00,104.22834066156416,104.63805136236267,104.14398692997608,104.60655969309266,102
2026-05-15 12:11:00,104.60655969309266,104.9195641750866,104.59937451904335,104.73007137129396,104
2026-05-15 12:12:00,104.73007137129396,105.09369310303813,104.62239671411477,104.9060370327007,83
2026-05-15 12:13:00,104.9060370327007,105.21599004895525,104.74889248408074,105.11922677569464,105
2026-05-15 12:14:00,105.11922677569464,105.14271169254116,104.69075884983715,104.89102541885269,106
2026-05-15 12:15:00,104.89102541885269,104.93115628828554,104.7386617899375,104.92232400221489,113
2026-05-15 12:16:00,104.92232400221489,104.97325100534754,104.79044030359968,104.96003042750328,95
2026-05-15 12:17:00,104.96003042750328,105.0289491796226,104.81289033835164,104.92013847675588,115
2026-05-15 12:18:00,104.92013847675588,105.09705302745446,104.64130714021684,104.6457787601044,98
2026-05-15 12:19:00,104.6457787601044,104.83455847309202,104.58670793185468,104.76188677254608,78
2026-05-15 12:20:00,104.76188677254608,104.78029918864326,104.30547277222202,104.34622724144018,97
2026-05-15 12:21:00,104.34622724144018,104.36677801791124,104.04592562595373,104.11230259817914,102
2026-05-15 12:22:00,104.11230259817914,104.22808851040041,103.7720924131154,103.9107164202829,90
2026-05-15 12:23:00,103.9107164202829,103.99823502806737,103.79102709206767,103.8082633362239,114
2026-05-15 12:24:00,103.8082633362239,104.05462673847924,103.75900026033374,104.01714697539352,100
2026-05-15 12:25:00,104.01714697539352,104.60661065064787,103.93253736720938,104.42940808666998,103
2026-05-15 12:26:00,104.42940808666998,104.9714867095255,104.23802726822622,104.8596959816464,98
2026-05-15 12:27:00,104.8596959816464,105.27027695338259,104.75132842024763,105.06195694114321,93
2026-05-15 12:28:00,105.06195694114321,105.23242404399733,104.9182419883875,105.1724727951812,97
2026-05-15 12:29:00,105.1724727951812,105.19087069030512,104.40817315693242,104.58456984044524,100
2026-05-15 12:30:00,104.58456984044524,104.96388084735952,104.41898942512779,104.86733163465647,98
2026-05-15 12:31:00,104.86733163465647,105.62664825211628,104.82083307716792,105.52688610178409,97
2026-05-15 12:32:00,105.52688610178409,105.70461473020552,105.48183932501591,105.64121908450716,102
2026-05-15 12:33:00,105.64121908450716,105.71788071164482,105.6193257332295,105.70036856187257,97
2026-05-15 12:34:00,105.70036856187257,105.96726022802751,105.5070611443866,105.87705098241378,89
2026-05-15 12:35:00,105.87705098241378,106.26083658936822,105.72362851376413,106.06161062106656,110
2026-05-15 12:36:00,106.06161062106656,106.21746297883735,105.85025662173173,106.09584413200108,105
2026-05-15 12:37:00,106.09584413200108,106.24758268551172,105.95175976242845,106.0009619218512,106
2026-05-15 12:38:00,106.0009619218512,106.21358690779728,105.8753143437542,106.09270178586618,95
2026-05-15 12:39:00,106.09270178586618,106.28296740262667,105.63459661627131,105.74452358142763,117
2026-05-15 12:40:00,105.74452358142763,105.83088316055392,105.22662607015312,105.26830689109367,112
2026-05-15 12:41:00,105.26830689109367,105.62838171042759,105.17754301061588,105.61104695426452,108
2026-05-15 12:42:00,105.61104695426452,105.72283964113731,105.44544978067609,105.49531276665378,104
2026-05-15 12:43:00,105.49531276665378,105.87084840889017,105.45328004756776,105.67600848792631,99
2026-05-15 12:44:00,105.67600848792631,106.22174920885305,105.48636421128407,106.06903520597831,94
2026-05-15 12:45:00,106.06903520597831,106.50372467640331,105.95279156562934,106.37868937098087,98
2026-05-15 12:46:00,106.37868937098087,106.4224965309609,106.22984541198005,106.23785237356564,85
2026-05-15 12:47:00,106.23785237356564,106.43199032344165,106.03608588638878,106.32039200412447,99
2026-05-15 12:48:00,106.32039200412447,106.3238067748398,106.0103486284675,106.0237885501185,110
2026-05-15 12:49:00,106.0237885501185,106.07679512581245,105.93058731966697,105.99726375751966,116
2026-05-15 12:50:00,105.99726375751966,106.39425616048239,105.80905360293688,106.26251783363543,101
2026-05-15 12:51:00,106.26251783363543,106.28173979812628,106.20861805060072,106.27065952716025,133
2026-05-15 12:52:00,106.27065952716025,106.44852063158795,105.501561126569,105.54573042571273,102
2026-05-15 12:53:00,105.54573042571273,105.72888994401764,104.77385417712411,104.9772759745874,94
2026-05-15 12:54:00,104.9772759745874,104.98456768328296,104.716375558478,104.77596202030723,106
2026-05-15 12:55:00,104.77596202030723,105.23439363572324,104.75840048693082,105.11015646165701,107
2026-05-15 12:56:00,105.11015646165701,105.2617119750339,105.0494082170096,105.16021895564009,95
2026-05-15 12:57:00,105.16021895564009,105.3854215480571,105.02326686463934,105.19576078030809,110
2026-05-15 12:58:00,105.19576078030809,105.30966300578784,104.74049515893158,104.86457476674653,122
2026-05-15 12:59:00,104.86457476674653,104.91621995796294,104.75110699709536,104.90131081611301,90
2026-05-15 13:00:00,104.90131081611301,104.90837259029365,104.31371011373838,104.33032686913982,92
2026-05-15 13:01:00,104.33032686913982,104.54451264839878,104.2826627148544,104.41564713624506,105
2026-05-15 13:02:00,104.41564713624506,104.84282878996962,104.2899676718026,104.71022262904873,92
2026-05-15 13:03:00,104.71022262904873,104.84842238463467,104.48256557848947,104.50541226783267,91
2026-05-15 13:04:00,104.50541226783267,104.8340430687438,104.36451327482891,104.77652843140955,103
2026-05-15 13:05:00,104.77652843140955,104.94873233021826,104.51270441849722,104.5960762726985,97
2026-05-15 13:06:00,104.5960762726985,104.69060384151254,104.43818964219315,104.63295425686736,100
2026-05-15 13:07:00,104.63295425686736,104.8398698295465,104.57620663053675,104.59892659151346,101
2026-05-15 13:08:00,104.59892659151346,104.77424770456228,104.4010727933309,104.62241595605771,87
2026-05-15 13:09:00,104.62241595605771,105.02819361529319,104.58346965302351,105.00460595006149,111
2026-05-15 13:10:00,105.00460595006149,105.22666306959412,104.93907830794748,105.22597627225556,92
2026-05-15 13:11:00,105.22597627225556,105.30257324194471,105.03150510123425,105.0553669008823,95
2026-05-15 13:12:00,105.0553669008823,105.10405873290695,104.19788857206014,104.36044478087717,102
2026-05-15 13:13:00,104.36044478087717,104.6864289683666,104.15912453097123,104.583849439775,103
2026-05-15 13:14:00,104.583849439775,104.84668368599547,104.44019490489862,104.7749822472378,110
2026-05-15 13:15:00,104.7749822472378,104.93865898360502,104.60337631393166,104.81646948619158,106
2026-05-15 13:16:00,104.81646948619158,104.98147380087232,104.53777946719197,104.67649758324977,101
2026-05-15 13:17:00,104.67649758324977,105.14324630416648,104.60311523862053,105.07677904153505,96
2026-05-15 13:18:00,105.07677904153505,105.17435276519144,104.45429801504444,104.6275048408157,87
2026-05-15 13:19:00,104.6275048408157,104.63534326724867,104.30520829800793,104.43116874468264,93
2026-05-15 13:20:00,104.43116874468264,104.52582174608281,103.98097072536964,104.06481968983273,95
2026-05-15 13:21:00,104.06481968983273,104.23281951557205,103.90846403882618,104.15726095304072,102
2026-05-15 13:22:00,104.15726095304072,104.27151136598859,103.92847952334225,104.04100653419081,110
2026-05-15 13:23:00,104.04100653419081,104.57457128079288,103.8790614131275,104.56649190832611,110
2026-05-15 13:24:00,104.56649190832611,104.60923318805628,104.40329523497893,104.57094639989508,114
2026-05-15 13:25:00,104.57094639989508,104.64165184905147,104.48080729075004,104.51120343259767,94
2026-05-15 13:26:00,104.51120343259767,104.7414007602851,104.39959321450189,104.65439552161958,89
2026-05-15 13:27:00,104.65439552161958,104.67489200807195,104.35936783413317,104.47107377090802,89
2026-05-15 13:28:00,104.47107377090802,104.6570294540954,104.12441336476003,104.2001683661414,99
2026-05-15 13:29:00,104.2001683661414,104.43628178974159,104.0338955106544,104.33353762604742,81
2026-05-15 13:30:00,104.33353762604742,104.53222192090357,104.01208160441925,104.21147637460653,94
2026-05-15 13:31:00,104.21147637460653,104.49640827827523,104.05804923676995,104.45479913152396,99
2026-05-15 13:32:00,104.45479913152396,104.65009106198931,104.36318367760393,104.53845887732089,92
2026-05-15 13:33:00,104.53845887732089,104.65777878814824,104.40864575026906,104.56757517964735,94
2026-05-15 13:34:00,104.56757517964735,104.60661217181891,104.51821561982563,104.58469903326034,86
2026-05-15 13:35:00,104.58469903326034,104.73661046791462,104.4605207443998,104.56310371793043,109
2026-05-15 13:36:00,104.56310371793043,104.75793534568372,104.42900048064949,104.66504853837934,118
2026-05-15 13:37:00,104.66504853837934,104.83922672364244,104.52738141770436,104.565584058043,92
2026-05-15 13:38:00,104.565584058043,104.67659907039878,103.96878566832099,104.07584511385309,109
2026-05-15 13:39:00,104.07584511385309,104.27133417183417,103.89114292873978,104.09521641395102,82
2026-05-15 13:40:00,104.09521641395102,104.26608188466788,103.91004578283625,103.9805118520985,87
2026-05-15 13:41:00,103.9805118520985,104.01445782513544,103.55037498718703,103.63798901333983,78
2026-05-15 13:42:00,103.63798901333983,103.90361417260262,103.52806789265314,103.83155251884166,90
2026-05-15 13:43:00,103.83155251884166,103.91113329082117,103.57191722282177,103.73709802773465,92
2026-05-15 13:44:00,103.73709802773465,103.87785903247095,103.11991084532126,103.30396971518059,103
2026-05-15 13:45:00,103.30396971518059,103.44244097750912,103.1766405337862,103.28549206238245,97
2026-05-15 13:46:00,103.28549206238245,103.33127084648915,103.0518959146406,103.11875926631853,103
2026-05-15 13:47:00,103.11875926631853,103.30100373407295,102.52173824769442,102.69899025234808,98
2026-05-15 13:48:00,102.69899025234808,102.8593799689403,102.53533674179812,102.7756926950123,97
2026-05-15 13:49:00,102.7756926950123,102.92416372402977,102.41831476216625,102.51738366579872,95
2026-05-15 13:50:00,102.51738366579872,102.8921790371744,102.35451924568116,102.69357107695961,104
2026-05-15 13:51:00,102.69357107695961,102.727567562306,102.35075726913188,102.47307478341622,112
2026-05-15 13:52:00,102.47307478341622,102.89652042220666,102.40012527591539,102.712601323923,120
2026-05-15 13:53:00,102.712601323923,102.92685759199216,102.66276869226894,102.8171392517847,107
2026-05-15 13:54:00,102.8171392517847,102.97472274684327,102.7612565810617,102.84385477015341,106
2026-05-15 13:55:00,102.84385477015341,102.92033945811477,102.50771034021916,102.65788846751245,108
2026-05-15 13:56:00,102.65788846751245,103.06173133495794,102.55963905382906,102.88010620037377,106
